PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LastName,CabinSector,CabinRoom,CabinClass,Associates,TotalSpend,HomePlanet_X_Destination,HomePlanet_X_Destination_X_CryoSleep,CabinSector_X_CabinRoom,CabinSector_X_CabinRoom_X_CabinClass
8306_03,1,1,0,41.0,1,836.0,0.0,0.0,462.2839371564616,49.0,0,920,7,388,1,3,1347.2839371564617,4,27,4130,5132
8307_01,2,1,1,27.0,2,0.0,1337.0,1929.0,0.0,0.0,1,2074,1,4,2,2,3266.0,9,42,81,6259
8307_02,2,2,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1,2074,1,4,2,2,0.0,11,5,81,6259
8310_01,2,2,1,36.0,1,0.0,0.0,0.0,0.0,0.0,1,975,5,1316,2,1,0.0,9,43,1239,393
8313_01,1,1,3,30.0,1,467.0,0.0,0.0,0.0,287.0,0,808,7,377,2,1,754.0,7,36,4119,5115
8314_01,2,1,3,30.0,1,0.0,640.0,0.0,31.0,6201.0,0,744,4,983,2,2,6872.0,11,4,948,6471
8314_02,0,1,1,29.0,2,0.0,2949.0,0.0,2.0,654.0,1,744,4,983,2,2,3605.0,1,19,948,6471
8315_01,1,1,3,21.0,1,380.0,177.0,161.0,0.0,85.0,0,1284,6,646,2,1,803.0,7,36,2736,2846
8316_01,1,1,1,21.0,1,532.0,4.0,37.0,1.0,0.0,0,152,6,761,1,1,574.0,5,30,2862,3047
8317_01,1,1,1,18.0,1,2.0,83.0,576.0,37.0,0.0,0,1733,6,763,1,1,698.0,5,30,2864,3049
8318_01,3,2,3,11.0,1,0.0,0.0,0.0,0.0,0.0,1,1741,6,764,1,4,0.0,15,17,2865,3051
8318_02,3,1,3,65.0,1,1399.0,0.0,0.0,0.0,0.0,0,1741,6,764,1,4,1399.0,15,16,2865,3051
8318_03,3,1,1,25.0,1,149.0,0.0,194.0,731.0,0.0,0,1741,6,764,1,4,1074.0,13,10,2865,3051
8318_04,3,2,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1741,6,764,1,4,0.0,13,11,2865,3051
8319_01,1,1,3,24.0,1,0.0,0.0,729.0,184.74773081275,75.0,0,1184,6,765,1,1,988.74773081275,7,36,2866,3053
8320_01,1,2,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1,1276,7,389,1,1,0.0,6,34,4131,5134
8321_01,1,1,3,23.0,1,0.0,0.0,0.0,0.0,693.0,0,693,6,766,1,1,693.0,7,36,2867,3055
8322_01,2,1,2,45.0,2,345.01353482224545,49.0,0.0,4864.0,3902.0,0,255,0,0,0,2,9160.013534822247,10,1,0,0
8322_02,0,2,1,52.0,1,0.0,0.0,0.0,0.0,0.0,1,255,3,1058,2,2,0.0,1,20,462,5678
8323_01,1,1,2,55.0,1,0.0,465.0,277.0,48.0,0.0,1,1788,5,1317,2,1,790.0,6,33,1240,395
8324_01,1,2,2,24.0,1,0.0,0.0,0.0,0.0,0.0,0,1824,7,390,1,1,0.0,6,34,4133,5138
8326_01,1,1,3,31.0,1,773.0,0.0,0.0,375.138192491904,1.0,0,1022,7,391,1,1,1149.138192491904,7,36,4134,5139
8328_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0,1027,7,393,1,1,0.0,7,37,4136,5142
8329_01,1,2,3,22.0,1,0.0,0.0,0.0,0.0,0.0,0,1069,7,394,1,1,0.0,7,37,4137,5144
8330_01,1,1,3,39.0,1,799.0,0.0,0.0,4.0,0.0,0,1496,6,650,2,1,803.0,7,36,2741,2853
8332_01,1,2,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1,585,7,395,1,1,0.0,6,34,4138,5145
8333_01,2,1,1,33.0,1,988.0,0.0,0.0,2274.0,3098.0,0,36,3,1059,2,1,6360.0,9,42,463,5679
8334_01,1,2,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1,732,7,396,1,1,0.0,6,34,4139,5147
8335_01,3,1,3,30.0,1,697.0,0.0,602.0,0.0,0.0,0,722,5,1301,1,1,1299.0,15,16,1227,375
8336_01,3,2,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1,1992,5,1318,2,1,0.0,15,17,1241,397
8338_01,3,2,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1,651,6,768,1,3,0.0,15,17,2869,3058
8338_02,3,1,3,45.0,1,506.0,0.0,2.0,829.0,0.0,0,651,6,768,1,3,1337.0,15,16,2869,3058
8338_03,3,2,3,17.0,1,0.0,0.0,0.0,-242.1371488802944,0.0,1,651,6,768,1,3,-242.1371488802944,15,17,2869,3058
8339_01,2,1,3,39.0,1,0.0,261.0,175.4682462924404,1831.0,1797.0,0,615,4,984,2,2,4064.46824629244,11,4,949,6473
8339_02,2,0,3,22.0,1,0.0,3716.0,0.0,1098.0,2065.0,0,615,4,984,2,2,6879.0,11,3,949,6473
8341_01,1,1,3,37.0,1,477.0,0.0,167.0,0.0,46.0,0,1634,6,651,2,1,690.0,7,36,2742,2855
8342_01,2,1,3,48.0,1,0.0,1457.7464942834126,0.0,408.0,293.0,1,1913,5,1319,2,3,2158.7464942834126,11,4,1242,399
8342_02,2,2,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1,1913,5,1319,2,3,0.0,11,5,1242,399
8342_03,2,1,1,37.0,1,0.0,2215.0,2.0,1294.0,274.0,0,1913,5,1319,2,3,3785.0,9,42,1242,399
8343_01,1,1,3,27.0,1,1403.0,169.0,1081.0,0.0,0.0,0,1414,6,769,1,1,2653.0,7,36,2870,3062
8344_01,3,2,3,29.0,1,0.0,0.0,164.96357153386194,0.0,0.0,1,1480,4,985,2,3,164.96357153386194,15,17,950,6476
8344_02,3,1,3,38.0,1,30.0,434.0,117.0,372.0,0.0,1,1480,4,985,2,3,953.0,15,16,950,6476
8344_03,3,2,3,16.0,1,0.0,0.0,0.0,0.0,0.0,1,1517,4,985,2,3,0.0,15,17,950,6476
8345_01,1,1,2,18.0,1,0.0,0.0,1792.0,16.0,248.0,0,765,6,652,2,1,2056.0,6,33,2743,2857
8346_01,1,1,3,27.94059308193984,1,41.0,23.0,63.0,0.0,647.0,0,2204,6,770,1,1,774.0,7,36,2872,3066
8348_01,3,2,3,47.0,1,0.0,-429.8648061275037,0.0,0.0,0.0,1,1018,5,1302,1,1,-429.8648061275037,15,17,1228,377
8354_01,2,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1,1914,2,1070,2,2,0.0,11,5,160,997
8354_02,2,2,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1,1914,2,1070,2,2,0.0,11,5,160,997
8356_01,1,2,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0,1033,7,399,1,1,0.0,6,34,4142,5152
8360_01,2,2,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1,2097,2,1073,2,2,0.0,11,5,161,1010
8360_02,2,2,3,31.0,1,0.0,672.2530102927522,0.0,0.0,0.0,1,2097,2,1073,2,2,672.2530102927522,11,5,161,1010
8362_01,1,1,3,19.0,1,49.0,680.0,0.0,0.0,46.0,1,250,6,773,1,1,775.0,7,36,2875,3069
8363_01,2,1,1,25.0,1,0.0,1673.0,0.0,642.0,612.0,0,514,1,15,2,2,2927.0,9,42,45,5675
8363_02,2,1,3,26.0,1,0.0,690.0,1.0,1030.0,2273.0,0,514,1,15,2,2,3994.0,11,4,45,5675
8365_01,1,2,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1,115,7,401,1,1,0.0,5,31,4144,5154
8366_01,1,1,3,2.0,1,0.0,0.0,0.0,0.0,0.0,0,292,7,402,1,5,0.0,7,36,4145,5155
8366_02,1,1,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,7,36,0,0
8366_03,1,2,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1,1759,7,402,1,5,0.0,7,37,4145,5155
8366_04,1,1,3,19.0,1,0.0,0.0,0.0,378.1941604052297,616.0,0,292,7,402,1,5,994.1941604052297,7,36,4145,5155
8366_05,1,0,3,1.0,1,0.0,0.0,0.0,0.0,0.0,0,292,7,402,1,5,0.0,7,35,4145,5155
8368_01,1,2,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1,553,7,403,1,2,0.0,7,37,4146,5157
8368_02,1,1,1,49.0,1,336.0,64.0,377.0,0.0,0.0,1,553,6,774,1,2,777.0,5,30,2876,3070
8369_01,3,2,3,61.0,1,0.0,0.0,0.0,0.0,0.0,1,385,6,654,2,2,0.0,15,17,2745,2860
8369_02,3,1,3,57.0,2,435.0,22.0,1435.0,4.0,0.0,1,1537,5,1320,2,2,1896.0,15,16,1243,400
8371_01,1,1,1,52.0,1,0.0,0.0,638.0,115.0,0.0,1,1201,6,655,2,1,753.0,5,30,2746,2862
8373_01,1,1,3,22.0,1,1.0,2.0,243.0,0.0,484.0,0,520,6,656,2,1,730.0,7,36,2747,2864
8374_01,2,2,1,37.0,1,0.0,0.0,0.0,0.0,0.0,1,1968,0,0,0,1,0.0,9,43,0,0
8375_01,1,1,2,15.0,1,64.0,0.0,0.0,0.0,640.0,1,2094,0,0,0,1,704.0,6,33,0,0
8376_01,3,2,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1,1664,6,657,2,1,0.0,15,17,2748,2865
8377_01,3,1,3,40.0,1,963.0,14.0,320.0,1.0,0.0,0,1289,5,1307,1,1,1298.0,15,16,1231,382
8378_01,1,1,3,13.0,1,0.0,0.0,505.0,2810.0,9.0,0,157,6,658,2,1,3324.0,7,36,2749,2866
8379_01,1,1,3,24.0,1,462.0,0.0,0.0,0.0,240.0,0,958,6,659,2,1,702.0,7,36,2750,2870
8380_01,1,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1,342,7,405,1,1,0.0,6,34,4147,5159
8381_01,1,1,3,25.0,1,0.0,0.0,0.0,788.0,3.0,0,2111,5,1322,2,1,791.0,7,36,1244,402
8382_01,2,1,3,43.0,1,0.0,7269.0,0.0,2750.0,2367.0,0,0,3,1018,1,1,12386.0,11,4,426,5355
8383_01,1,2,3,46.0,1,0.0,0.0,0.0,0.0,0.0,0,852,7,406,1,7,0.0,7,37,4148,5160
8383_02,1,2,3,3.0,1,0.0,0.0,0.0,0.0,0.0,0,852,7,406,1,7,0.0,7,37,4148,5160
8383_03,1,1,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1,852,7,406,1,7,0.0,7,36,4148,5160
8383_04,1,2,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1,852,7,406,1,7,0.0,7,37,4148,5160
8383_05,1,1,3,8.0,0,0.0,0.0,0.0,0.0,0.0,0,852,7,406,1,7,0.0,7,36,4148,5160
8383_06,1,1,3,57.0,1,0.0,839.0,1.0,0.0,2.0,1,852,7,406,1,7,842.0,7,36,4148,5160
8383_07,1,1,3,11.0,1,0.0,0.0,0.0,0.0,0.0,0,852,7,406,1,7,0.0,7,36,4148,5160
8384_01,1,1,3,20.0,1,0.0,0.0,0.0,1535.0,0.0,0,473,6,775,1,1,1535.0,7,36,2877,3072
8386_01,1,1,1,27.0,1,0.0,1283.0,0.0,2256.0,0.0,0,380,7,407,1,1,3539.0,5,30,4149,5161
8388_01,1,1,3,20.0,1,781.0,0.0,33.0,157.7128597513468,0.0,1,1711,6,777,1,1,971.7128597513467,7,36,2879,3075
8390_01,1,2,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1,1824,7,409,1,1,0.0,6,34,4151,5167
8392_01,1,1,2,24.0,1,86.0,669.0,1.0,0.0,0.0,0,251,6,661,2,1,756.0,6,33,2753,2873
8393_01,1,1,3,21.0,1,163.0,146.0,54.0,245.0,95.0,0,206,6,778,1,1,703.0,7,36,2880,3077
8394_01,2,1,1,33.0,2,9.0,1365.0,0.0,5577.0,1483.0,0,743,2,1017,1,1,8434.0,9,42,114,247
8395_01,2,1,3,32.0,1,0.0,13.0,0.0,2148.0,319.0,0,467,4,1000,1,1,2480.0,11,4,712,6086
8397_01,1,1,2,22.0,1,2.0,104.0,404.0,0.0,0.0,1,546,7,410,1,1,510.0,6,33,4153,5170
8398_01,2,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1,1961,2,1076,2,2,0.0,11,5,162,1029
8398_02,2,2,0,41.0,1,0.0,0.0,0.0,0.0,0.0,1,1961,2,1076,2,2,0.0,8,40,162,1029
8401_01,2,2,1,31.0,1,0.0,0.0,0.0,0.0,0.0,1,1991,3,1061,2,1,0.0,9,43,464,5680
8403_01,2,2,1,35.0,1,0.0,0.0,0.0,0.0,0.0,1,874,3,1062,2,1,0.0,9,43,465,5681
8404_01,1,2,3,48.0,1,0.0,0.0,0.0,-100.44955223910232,0.0,1,1036,7,382,2,2,-100.44955223910232,7,37,4125,5124
8404_02,1,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1,1036,7,382,2,2,0.0,7,37,4125,5124
8405_01,1,1,3,37.0,1,0.0,0.0,1025.0,0.0,0.0,1,92,7,411,1,1,1025.0,7,36,4154,5171
8406_01,3,1,3,21.0,1,1214.0,179.0,566.0,226.2385735845464,619.0,0,1311,4,989,2,1,2804.2385735845464,15,16,954,6482
8407_01,1,1,3,34.0,1,44.0,1290.0,51.0,0.0,9.0,0,967,6,664,2,1,1394.0,7,36,2756,2877
8409_01,1,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,998,7,412,1,1,0.0,7,37,4155,5173
8410_01,1,1,3,52.0,1,289.0,302.0,0.0,112.0,0.0,0,896,6,666,2,1,703.0,7,36,2758,2880
8411_01,1,1,3,15.0,1,0.0,3137.0,0.0,0.0,0.0,1,1483,6,779,1,1,3137.0,7,36,2881,3079
8414_01,1,1,3,24.0,1,0.0,171.0,591.0,22.0,0.0,0,2160,7,413,1,1,784.0,7,36,4156,5174
8416_01,1,1,3,45.0,1,0.0,0.0,635.0,2.0,0.0,1,95,5,1325,2,1,637.0,7,36,1246,405
8418_01,2,2,1,13.0,1,0.0,0.0,0.0,0.0,0.0,1,102,2,1078,2,2,0.0,9,43,163,1042
8418_02,2,1,3,18.0,1,0.0,0.0,0.0,206.0,2684.0,0,102,2,1078,2,2,2890.0,11,4,163,1042
8419_01,1,1,3,19.0,1,0.0,168.0,481.0,0.0,0.0,1,1371,6,669,2,2,649.0,7,36,2761,2884
8419_02,1,2,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1,1371,7,385,2,2,0.0,7,37,4127,5127
8420_01,1,1,3,20.0,1,4210.0,4.0,0.0,58.0,0.0,0,939,5,1326,2,1,4272.0,7,36,1247,407
8421_01,1,1,3,27.0,1,1.0,30.0,739.0,0.0,33.0,1,723,6,670,2,1,803.0,7,36,2763,2887
8423_01,1,1,3,22.0,1,0.0,0.0,6.0,0.0,733.0,0,134,6,672,2,1,739.0,7,36,2765,2890
8427_01,1,2,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0,1890,7,415,1,1,0.0,6,34,4158,5176
8429_01,1,2,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1,608,7,388,2,1,0.0,5,31,4130,5133
8430_01,1,1,3,29.0,1,324.0,0.0,546.0,0.0,0.0,0,340,6,673,2,1,870.0,7,36,2766,2892
8431_01,2,2,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1,1386,2,1018,1,2,0.0,9,43,115,262
8431_02,2,0,1,26.0,1,1.0,4680.0,25.0,564.0,13.0,0,1386,2,1018,1,2,5283.0,9,41,115,262
8432_01,1,2,3,36.0,1,0.0,0.0,0.0,0.0,0.0,0,530,7,416,1,1,0.0,7,37,4159,5177
8433_01,1,1,3,25.0,1,341.0,608.0,2.0,2.0,16.0,1,853,6,781,1,1,969.0,7,36,2883,3081
8437_01,1,1,2,36.0,1,52.0,0.0,132.0,334.0,176.0,0,2022,0,0,0,1,694.0,6,33,0,0
8438_01,3,1,3,32.0,1,725.0,0.0,1641.0,0.0,0.0,0,1622,6,675,2,1,2366.0,15,16,2768,2895
8441_01,1,2,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1,1213,7,389,2,1,0.0,5,31,4131,5135
8442_01,3,1,3,32.0,1,857.0,158.0,0.0,33.0,0.0,0,697,5,1311,1,1,1048.0,15,16,1234,385
8444_01,1,1,3,48.0,1,0.0,1570.0,1.0,0.0,2.0,0,1351,6,784,1,1,1573.0,7,36,2886,3085
8447_01,1,1,3,25.0,1,1.0,0.0,1.0,14.0,1491.0,0,1103,6,785,1,1,1507.0,7,36,2887,3086
8448_01,2,2,1,46.0,1,0.0,0.0,0.0,0.0,496.79371657174056,1,904,2,1019,1,1,496.79371657174056,9,43,116,282
8449_01,2,1,1,32.0,1,0.0,2154.0,0.0,9655.0,859.0,0,1639,3,1063,2,2,12668.0,9,42,466,5682
8449_02,2,1,3,50.0,1,0.0,3070.0,0.0,44.0,562.0,1,1639,3,1063,2,2,3676.0,11,4,466,5682
8451_01,3,1,1,31.0,1,1997.0,0.0,0.0,0.0,0.0,0,1924,6,676,2,2,1997.0,13,10,2769,2896
8451_02,3,2,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1,1924,6,676,2,2,0.0,15,17,2769,2896
8452_01,2,1,1,52.0,2,0.0,831.0,1536.0,0.0,7953.0,0,2117,3,1020,1,4,10320.0,9,42,429,5404
8452_02,2,2,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1,2117,3,1020,1,4,0.0,11,5,429,5404
8452_03,2,2,1,40.0,1,0.0,0.0,0.0,0.0,0.0,1,2117,3,1020,1,4,0.0,9,43,429,5404
8452_04,2,1,3,36.0,1,0.0,1055.0,18.0,1669.0,49.0,1,2117,3,1020,1,4,2791.0,11,4,429,5404
8454_01,1,1,3,19.0,1,112.0,0.0,265.0,396.0,0.0,0,2209,7,391,2,1,773.0,7,36,4134,5140
8456_01,2,2,1,33.0,1,0.0,0.0,0.0,0.0,0.0,1,319,3,1022,1,1,0.0,9,43,431,5435
8457_01,1,1,3,23.0,1,29.0,0.0,168.51425224446157,332.0,270.0,0,1211,6,678,2,1,799.5142522444615,7,36,2771,2900
8458_01,2,1,1,57.0,1,0.0,4301.0,31.0,665.0,6329.0,0,1814,3,1065,2,6,11326.0,9,42,467,5683
8458_02,2,2,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1,1814,3,1065,2,6,0.0,9,43,467,5683
8458_03,2,2,1,19.0,1,0.0,0.0,0.0,0.0,0.0,1,1814,3,1065,2,6,0.0,9,43,467,5683
8458_04,2,2,3,54.0,1,0.0,0.0,0.0,0.0,0.0,1,1814,3,1065,2,6,0.0,11,5,467,5683
8458_05,2,1,3,28.0,1,1004.0,2423.0,0.0,0.0,17.0,1,1814,3,1065,2,6,3444.0,11,4,467,5683
8458_06,2,1,3,26.0,2,1.0,5610.0,0.0,5.0,119.0,1,146,3,1065,2,6,5735.0,11,4,467,5683
8459_01,1,2,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0,1359,7,392,2,1,0.0,6,34,4135,5141
8460_01,1,1,3,39.0,1,0.0,21.0,63.0,677.0,0.0,0,672,6,679,2,1,761.0,7,36,2772,2901
8462_01,1,1,3,21.0,1,32.0,640.0,0.0,0.0,0.0,1,1146,6,680,2,1,672.0,7,36,2774,2905
8463_01,1,1,1,24.0,1,0.0,0.0,608.0,37.0,0.0,0,1007,6,682,2,1,645.0,5,30,2776,2909
8465_01,3,1,3,35.0,1,0.0,0.0,0.0,0.0,0.0,0,387,5,1313,1,2,0.0,15,16,1236,387
8465_02,3,2,3,61.0,1,0.0,0.0,0.0,0.0,0.0,1,387,6,787,1,2,0.0,15,17,2889,3089
8466_01,1,1,3,21.0,1,0.0,5.0,0.0,687.0,10.0,0,1190,6,788,1,1,702.0,7,36,2890,3092
8467_01,1,2,1,14.0,1,0.0,0.0,0.0,0.0,0.0,1,951,7,418,1,1,0.0,5,31,4161,5182
8468_01,3,1,1,38.0,1,1161.0,0.0,19.0,0.0,0.0,0,177,4,1003,1,1,1180.0,13,10,713,6088
8469_01,1,2,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1,328,7,393,2,1,0.0,5,31,4136,5143
8470_01,2,0,1,31.0,2,8243.0,280.0,0.0,3220.0,2285.0,0,27,3,1023,1,1,14028.0,9,41,432,5450
8471_01,2,1,1,66.0,2,0.0,1828.0,1.0,1873.0,45.0,0,1315,5,1328,2,1,3747.0,9,42,1249,410
8472_01,1,2,3,56.0,1,0.0,0.0,0.0,0.0,0.0,0,613,7,420,1,1,0.0,7,37,4164,5188
8474_01,1,0,1,21.0,1,39.0,53.0,94.0,33.0,518.0,0,2148,6,683,2,1,737.0,5,29,2777,2910
8475_01,2,1,1,49.0,1,0.0,2808.0,1083.0,110.0,1132.0,0,12,2,1079,2,2,5133.0,9,42,164,1062
8475_02,2,1,1,21.0,1,2.0,4887.0,64.0,4952.0,1734.0,0,12,2,1079,2,2,11639.0,9,42,164,1062
8476_01,3,1,3,27.0,1,244.0,0.0,492.0,297.0,23.0,1,1322,4,991,2,1,1056.0,15,16,956,6485
8477_01,1,1,3,23.0,1,0.0,1.0,51.0,1711.0,219.0,0,971,6,684,2,1,1982.0,7,36,2778,2912
8479_01,1,1,3,27.0,0,0.0,0.0,0.0,716.0,0.0,0,336,6,789,1,1,716.0,7,36,2891,3094
8480_01,1,1,3,49.0,1,188.0,0.0,143.0,1443.0,555.0,0,351,7,422,1,2,2329.0,7,36,4166,5190
8480_02,1,1,3,38.0,1,0.0,847.0,3.0,34.0,0.0,0,351,7,422,1,2,884.0,7,36,4166,5190
8481_01,2,2,3,60.0,1,0.0,0.0,0.0,0.0,0.0,1,237,2,1080,2,1,0.0,11,5,165,1081
8482_01,1,2,1,47.0,1,0.0,0.0,0.0,0.0,0.0,0,2028,7,395,2,1,0.0,5,31,4138,5146
8483_01,2,2,3,29.0,2,0.0,0.0,0.0,0.0,0.0,1,430,4,992,2,1,0.0,11,5,957,6487
8486_01,1,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1,55,7,398,2,1,0.0,7,37,4141,5151
8487_01,2,0,1,32.0,2,65.0,3067.3097471348847,0.0,88.0,9811.0,0,200,3,1024,1,1,13031.309747134885,9,41,433,5466
8489_01,1,2,2,22.0,1,-138.6174347278689,0.0,0.0,0.0,0.0,1,540,7,423,1,1,-138.6174347278689,6,34,4167,5192
8491_01,3,1,1,35.0,1,319.0,0.0,6331.0,8.0,0.0,1,1476,6,686,2,1,6658.0,13,10,2780,2915
8492_01,1,1,3,28.0,1,0.0,62.0,3.0,667.0,0.0,1,2021,6,792,1,1,732.0,7,36,2894,3097
8493_01,1,2,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0,871,7,424,1,1,0.0,6,34,4168,5194
8494_01,3,1,3,42.0,1,770.0,0.0,1301.0,310.2382654009648,0.0,1,217,5,1314,1,1,2381.238265400965,15,16,1237,389
8495_01,2,1,1,37.0,1,18.0,4754.0,1.0,1254.0,2.0,1,1755,3,1025,1,1,6029.0,9,42,434,5484
8500_01,3,1,3,31.0,1,49.0,322.0,977.0,0.0,0.0,1,1642,6,795,1,1,1348.0,15,16,2897,3101
8502_01,3,1,3,33.0,2,1264.0,1787.0,36.0,473.0,337.0,0,1642,4,993,2,1,3897.0,15,16,958,6489
8503_01,2,1,3,48.0,1,3784.0,917.0,146.0,1770.0,880.0,0,497,2,1020,1,3,7497.0,11,4,118,315
8503_02,2,1,3,31.0,1,0.0,529.0,0.0,1069.7992813437702,3884.0,0,497,2,1020,1,3,5482.79928134377,11,4,118,315
8503_03,2,2,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1,497,2,1020,1,3,0.0,9,43,118,315
8504_01,1,1,3,44.0,1,0.0,0.0,2036.0,2.0,1.0,1,1360,6,796,1,2,2039.0,7,36,2898,3103
8504_02,1,2,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1,1360,7,425,1,2,0.0,5,31,4169,5195
8506_01,1,1,3,18.0,1,490.0,0.0,54.0,195.0,0.0,0,160,6,798,1,1,739.0,7,36,2900,3110
8508_01,3,2,3,48.0,1,0.0,0.0,0.0,0.0,0.0,1,94,6,799,1,3,0.0,15,17,2901,3112
8508_02,3,2,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1,94,6,799,1,3,0.0,15,17,2901,3112
8508_03,3,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,94,6,799,1,3,0.0,15,16,2901,3112
8509_01,1,1,3,43.0,1,21.0,0.0,863.0,0.0,0.0,0,1113,7,402,2,1,884.0,7,36,4145,5156
8511_01,1,1,2,51.0,1,590.0,28.0,73.0,0.0,82.0,0,1362,7,403,2,1,773.0,6,33,4146,5158
8512_01,1,1,1,48.0,1,0.0,717.0,0.0,0.0,10.0,1,734,6,688,2,1,727.0,5,30,2782,2917
8514_01,3,0,3,51.0,1,870.0,28.0,278.0,154.0,1288.0,0,1927,6,800,1,1,2618.0,15,15,2904,3116
8516_01,1,1,3,20.0,1,220.70281794842828,0.0,0.0,327.0,0.0,1,1005,6,803,1,1,547.7028179484282,7,36,2907,3120
8521_01,2,1,3,41.0,1,0.0,0.0,0.0,0.0,0.0,0,526,1,26,2,1,0.0,11,4,77,6189
8522_01,1,1,3,27.0,1,3.0,294.05153033298814,10.0,4.0,855.0,1,1651,6,804,1,1,1166.051530332988,7,36,2908,3121
8523_01,2,1,1,56.0,1,53.0,3033.0,0.0,140.0,6102.0,0,2103,3,1067,2,1,9328.0,9,42,469,5685
8524_01,2,2,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1,456,2,1081,2,1,0.0,9,43,166,1096
8528_01,1,1,3,21.0,1,11.0,0.0,0.0,839.0,0.0,0,371,7,407,2,1,850.0,7,36,4149,5162
8530_01,3,1,3,31.094493445975104,1,2502.0,0.0,44.0,23.0,29.0,0,1839,6,692,2,1,2598.0,15,16,2786,2922
8535_01,1,1,1,23.0,1,348.0,210.0,0.0,0.0,1.0,0,1538,6,693,2,1,559.0,5,30,2787,2924
8536_01,2,1,1,28.0,1,0.0,101.0,0.0,0.0,12143.0,0,1557,5,1331,2,1,12244.0,9,42,1251,415
8537_01,3,2,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1,1420,6,694,2,3,0.0,15,17,2788,2925
8537_02,3,1,3,39.0,1,5327.0,0.0,290.0,0.0,0.0,0,1420,6,694,2,3,5617.0,15,16,2788,2925
8537_03,3,2,3,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1420,6,694,2,3,0.0,15,17,2788,2925
8539_01,1,1,3,20.0,1,59.0,29.0,27.0,356.5678026829325,0.0,0,1851,7,411,2,1,471.5678026829325,7,36,4154,5172
8540_01,1,1,3,24.0,1,686.0,0.0,13.0,0.0,0.0,0,1824,6,696,2,1,699.0,7,36,2790,2930
8541_01,3,1,3,45.0,2,1093.0,950.0,341.0,0.0,0.0,0,1685,4,1006,1,2,2384.0,15,16,716,6091
8541_02,3,1,1,33.0,1,1914.0,5.0,0.0,0.0,228.0,1,1685,4,1006,1,2,2147.0,13,10,716,6091
8542_01,3,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,379,5,1315,1,1,0.0,15,17,1238,391
8544_01,1,1,3,15.0,1,114.0,161.0,22.0,419.0,0.0,0,211,6,698,2,1,716.0,7,36,2792,2932
8545_01,1,1,3,18.0,1,0.0,0.0,7.0,717.0,0.0,0,1143,6,806,1,1,724.0,7,36,2910,3126
8548_01,1,1,3,21.0,1,129.0,106.0,280.0,183.0,18.0,0,0,6,808,1,1,716.0,7,36,2912,3129
8549_01,3,2,3,37.0,1,0.0,0.0,0.0,0.0,0.0,1,884,6,699,2,1,0.0,15,17,2793,2934
8551_01,2,1,3,53.0,1,0.0,847.0,159.7803325108753,630.0,2060.0,0,596,4,996,2,1,3696.7803325108753,11,4,959,6491
